종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"076340","관악산업","KONEX","일반기업부","6030","0","0.00","6030","6030","6030","5001","30156030","29374903800","4871460"
"009290","광동제약","KOSPI",,"8680","120","1.40","8520","8680","8480","106768","916333860","455012986680","52420851"
"014200","광림","KOSDAQ","중견기업부","1635","-5","-0.30","1640","1655","1610","45272","73709005","86527852590","52922234"
"017040","광명전기","KOSPI",,"2715","100","3.82","2575","2830","2540","7737660","21082483055","117661624725","43337615"
"017900","광전자","KOSPI",,"2320","0","0.00","2290","2345","2290","263958","610352825","134429530160","57943763"
"037710","광주신세계","KOSPI",,"163500","1500","0.93","161500","163500","161000","1735","281349500","261600000000","1600000"
"026910","광진실업","KOSDAQ","중견기업부","4625","5","0.11","4620","4645","4550","14555","66740605","29624998125","6405405"
"090150","광진윈텍","KOSDAQ","중견기업부","4385","60","1.39","4325","4400","4295","64850","281213765","42352053305","9658393"
"355150","교보10호스팩","KOSDAQ","SPAC(소속부없음)","2085","0","0.00","2070","2085","2070","487","1008390","11092200000","5320000"
"331520","교보9호스팩","KOSDAQ","SPAC(소속부없음)","2095","5","0.24","2140","2140","2095","20","42350","8128600000","3880000"
"030610","교보증권","KOSPI",,"7590","-70","-0.91","7650","7650","7590","83356","634475350","490718516640","64653296"
"339770","교촌에프앤비","KOSPI",,"18100","-50","-0.28","18050","18100","17700","47411","852769400","452183974000","24982540"
"329050","구스앤홈","KONEX","일반기업부","3330","0","0.00","0","0","0","0","0","4096566000","1230200"
"053270","구영테크","KOSDAQ","우량기업부","4960","95","1.95","4855","4995","4680","3748943","18317330720","130915103040","26394174"
"007690","국도화학","KOSPI",,"63300","1200","1.93","62100","63700","61200","30049","1870754700","367811992800","5810616"
"005320","국동","KOSPI",,"4400","155","3.65","4230","4455","4165","880167","3846860070","171448662000","38965605"
"001140","국보","KOSPI",,"2210","130","6.25","2090","2215","2010","985164","2130960420","112345042810","50834861"
"066620","국보디자인","KOSDAQ","우량기업부","20700","-200","-0.96","20900","20950","20400","11455","235945700","155250000000","7500000"
"043650","국순당","KOSDAQ","중견기업부","7790","-200","-2.50","7880","7970","7500","63945","499741920","139116188160","17858304"
"006050","국영지앤엠","KOSDAQ","중견기업부","2870","-15","-0.52","2840","2900","2830","499394","1434451375","100149347410","34895243"
"060480","국일신동","KOSDAQ","중견기업부","4305","45","1.06","4185","4310","4165","157052","668953555","47742450000","11090000"
"078130","국일제지","KOSDAQ","중견기업부","5780","140","2.48","5530","5840","5450","5102600","29170310820","730293659520","126348384"
"307750","국전약품","KOSDAQ","중견기업부","6610","-150","-2.22","6670","6700","6590","161982","1073439320","254736305590","38538019"
"002720","국제약품","KOSPI",,"8210","0","0.00","8250","8270","8130","59659","489804820","151068269200","18400520"
"243870","굿센","KONEX","일반기업부","16000","-300","-1.84","15050","16000","15050","9","137850","23327216000","1457951"
"204020","그리티","KOSDAQ","우량기업부","3030","-5","-0.16","3005","3080","2990","201168","611419295","61046712900","20147430"
"083420","그린케미칼","KOSPI",,"13200","-200","-1.49","13100","13650","13000","596179","7984426950","316800000000","24000000"
"186230","그린플러스","KOSDAQ","벤처기업부","12500","250","2.04","12050","12550","11950","66634","819156450","120096775000","9607742"
"014530","극동유화","KOSPI",,"4750","-65","-1.35","4640","4775","4640","966723","4561632845","165629745000","34869420"
"900070","글로벌에스엠","KOSDAQ","외국기업(소속부없음)","1245","-40","-3.11","1255","1270","1230","981759","1226205305","66911240160","53743968"
"204620","글로벌텍스프리","KOSDAQ","벤처기업부","3280","45","1.39","3260","3380","3210","967232","3204389310","155765127040","47489368"
"019660","글로본","KOSDAQ","중견기업부","4350","-260","-5.64","4480","4535","4240","1150043","5044062940","139247214900","32010854"
"014280","금강공업","KOSPI",,"5220","40","0.77","5080","5260","5080","70413","366846590","151492297860","29021513"
"014285","금강공업우","KOSPI",,"11250","100","0.90","11000","11250","11000","3178","35250900","6636093750","589875"
"053260","금강철강","KOSDAQ","우량기업부","6150","0","0.00","6070","6290","6000","588441","3633915420","115128000000","18720000"
"008870","금비","KOSPI",,"67500","-500","-0.74","67200","68900","67200","915","62070000","67500000000","1000000"
"001570","금양","KOSPI",,"4570","0","0.00","4570","4675","4490","1361462","6243403555","218515061840","47815112"
"002990","금호산업","KOSPI",,"9400","-10","-0.11","9300","9400","9270","116515","1087924110","344358885600","36633924"
"002995","금호산업우","KOSPI",,"30850","250","0.82","30450","30850","30450","165","5044250","9016406100","292266"
"011780","금호석유","KOSPI",,"233500","10500","4.71","218500","237000","216000","663748","153544677500","7114205848500","30467691"
"011785","금호석유우","KOSPI",,"88500","2000","2.31","85000","89200","84600","53003","4670400600","267578511000","3023486"
"214330","금호에이치티","KOSPI",,"2310","-5","-0.22","2280","2320","2270","1958032","4496841805","289345196910","125257661"
"001210","금호전기","KOSPI",,"2605","0","0.00","2585","2655","2545","123737","320008330","31212641100","11981820"
"073240","금호타이어","KOSPI",,"3935","0","0.00","3910","3940","3880","437710","1707841715","1130369229345","287260287"
"036190","금화피에스시","KOSDAQ","우량기업부","29100","-50","-0.17","29150","29200","28850","6224","180705750","174600000000","6000000"
"049080","기가레인","KOSDAQ","중견기업부","1950","115","6.27","2120","2200","1950","12939352","26957135910","140496788250","72049635"
"035460","기산텔레콤","KOSDAQ","벤처기업부","2935","-5","-0.17","2940","2985","2895","236191","693050305","42784492900","14577340"
"092440","기신정기","KOSPI",,"5490","-150","-2.66","5390","5550","5320","915997","4998437520","160308000000","29200000"
"000270","기아차","KOSPI",,"87500","-200","-0.23","86500","88600","86000","3978006","348644994900","35469292862500","405363347"
"024110","기업은행","KOSPI",,"9120","-10","-0.11","9220","9230","9070","3393380","30974470650","6736618963200","738664360"
"013700","까뮤이앤씨","KOSPI",,"2855","-25","-0.87","2810","3050","2795","7595555","22252918720","128909759400","45152280"
"308100","까스텔바작","KOSDAQ","우량기업부","13000","50","0.39","12800","13050","12700","22630","292328850","85757100000","6596700"
"004540","깨끗한나라","KOSPI",,"4080","0","0.00","4045","4120","4015","78648","320684545","151942027440","37240693"
"004545","깨끗한나라우","KOSPI",,"18050","50","0.28","18400","18400","18000","325","5872250","6609188000","366160"
"187790","나노","KOSDAQ","벤처기업부","1480","-15","-1.00","1495","1500","1475","149833","222156910","38180825400","25797855"
"286750","나노브릭","KOSDAQ","기술성장기업부","17800","-200","-1.11","17700","18000","17700","3165","56315250","81169833400","4560103"
"151910","나노스","KOSDAQ","중견기업부","8230","70","0.86","8170","8330","7950","312842","2563531180","1223186605810","148625347"
"121600","나노신소재","KOSDAQ","벤처기업부","31000","850","2.82","29500","31150","29250","155241","4742862500","336298323000","10848333"
"247660","나노씨엠에스","KOSDAQ","기술성장기업부","19700","-600","-2.96","19750","20100","19500","269094","5327002500","82915724000","4208920"
"039860","나노엔텍","KOSDAQ","중견기업부","7350","50","0.68","7230","7380","7150","105897","770392290","196953003450","26796327"
