종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"329560","상상인이안제2호스팩","KOSDAQ","SPAC(소속부없음)","2040","0","0.00","2045","2045","2040","514","1051120","7854000000","3850000"
"101000","상상인인더스트리","KOSDAQ","중견기업부","883","15","1.73","868","885","859","154853","134950084","55912092449","63320603"
"001290","상상인증권","KOSPI",,"1130","0","0.00","1135","1135","1120","53615","60357735","108602533810","96108437"
"041650","상신브레이크","KOSPI",,"4205","-85","-1.98","4390","4390","4170","214821","904324705","90287447250","21471450"
"091580","상신이디피","KOSDAQ","우량기업부","13150","-450","-3.31","13550","13600","13050","301052","3983088750","175331921900","13333226"
"263810","상신전자","KOSDAQ","중견기업부","4450","-55","-1.22","4505","4530","4415","79445","354728440","63388995100","14244718"
"089980","상아프론테크","KOSDAQ","우량기업부","49050","2050","4.36","46800","49300","46400","263173","12763988050","771299723250","15724765"
"042940","상지카일룸","KOSDAQ","중견기업부","1300","-110","-7.80","1415","1420","1275","2743302","3645284405","76001560700","58462739"
"042600","새로닉스","KOSDAQ","중견기업부","10100","130","1.30","9900","10300","9880","76565","769680650","125478097400","12423574"
"075180","새론오토모티브","KOSPI",,"5840","-110","-1.85","5950","6120","5790","11949","70204720","112128000000","19200000"
"263540","샘코","KOSDAQ","투자주의환기종목(소속부없음)","2015","0","0.00","0","0","0","0","0","36098614175","17914945"
"007540","샘표","KOSPI",,"51500","700","1.38","50800","52300","50700","15614","802808900","148103700000","2875800"
"248170","샘표식품","KOSPI",,"48250","-400","-0.82","48700","48700","48100","11776","568808150","220419799500","4568286"
"294630","서남","KOSDAQ","기술성장기업부","3230","-10","-0.31","3240","3290","3205","64621","209440810","66638646800","20631160"
"038070","서린바이오","KOSDAQ","중견기업부","12400","50","0.40","12450","12500","12100","45870","564744750","99208382400","8000676"
"006730","서부T&D","KOSDAQ","중견기업부","8030","-70","-0.86","8060","8120","7930","98188","784259010","466867765320","58140444"
"079650","서산","KOSDAQ","중견기업부","2575","20","0.78","2560","2580","2545","41359","106071665","51500000000","20000000"
"100660","서암기계공업","KOSDAQ","중견기업부","5990","60","1.01","5930","6020","5850","70673","419929850","75474000000","12600000"
"007860","서연","KOSPI",,"11300","-700","-5.83","11800","11850","11100","1530067","17395841450","265322237200","23479844"
"200880","서연이화","KOSPI",,"8680","-500","-5.45","8950","9060","8660","846066","7448146550","234606833160","27028437"
"019770","서연탑메탈","KOSDAQ","중견기업부","9930","-870","-8.06","10700","10700","9810","1120987","11276655940","115684500000","11650000"
"017390","서울가스","KOSPI",,"89900","200","0.22","89700","90400","89200","2971","266316900","449500000000","5000000"
"043710","서울리거","KOSDAQ","중견기업부","915","-3","-0.33","918","944","910","112262","102907856","33359489985","36458459"
"092190","서울바이오시스","KOSDAQ","중견기업부","15000","-150","-0.99","15150","15150","14850","95050","1422564050","573354795000","38223653"
"046890","서울반도체","KOSDAQ","우량기업부","19100","-200","-1.04","19350","19350","18900","317368","6031485400","1113633140000","58305400"
"004410","서울식품","KOSPI",,"441","-14","-3.08","450","450","431","41604928","18342018631","161197347024","365526864"
"004415","서울식품우","KOSPI",,"5110","0","0.00","5060","5110","5050","22117","112128090","11367195000","2224500"
"063170","서울옥션","KOSDAQ","중견기업부","13650","750","5.81","13250","13850","12950","1218325","16288431350","230923875000","16917500"
"027040","서울전자통신","KOSDAQ","중견기업부","959","-2","-0.21","961","963","942","224648","214133193","66735704273","69588847"
"018680","서울제약","KOSDAQ","중견기업부","9310","400","4.49","8910","9370","8840","86639","793742180","79363309130","8524523"
"021050","서원","KOSPI",,"2705","70","2.66","2650","2710","2610","622740","1662813270","128418765950","47474590"
"093920","서원인텍","KOSDAQ","우량기업부","7930","-120","-1.49","8120","8120","7860","96356","762492920","147498000000","18600000"
"189860","서전기전","KOSDAQ","벤처기업부","3905","95","2.49","3870","3910","3770","293030","1128490000","37873735900","9698780"
"178320","서진시스템","KOSDAQ","우량기업부","45050","700","1.58","44550","45850","44100","461056","20880691850","815435003300","18100666"
"122690","서진오토모티브","KOSDAQ","중견기업부","3150","130","4.30","2990","3190","2980","248589","771754600","61554924900","19541246"
"140070","서플러스글로벌","KOSDAQ","우량기업부","4545","-40","-0.87","4550","4625","4510","192747","875438710","168110460000","36988000"
"011370","서한","KOSDAQ","우량기업부","1495","0","0.00","1500","1500","1470","396621","588357325","150837823175","100894865"
"065710","서호전기","KOSDAQ","투자주의환기종목(소속부없음)","21800","-150","-0.68","21850","22150","21300","25846","559463500","112270000000","5150000"
"008490","서흥","KOSPI",,"51500","1100","2.18","50300","51500","49950","25731","1302985300","595809319500","11569113"
"035890","서희건설","KOSDAQ","중견기업부","1540","-10","-0.65","1555","1555","1530","338439","520857815","353905023780","229808457"
"357550","석경에이티","KOSDAQ","기술성장기업부","22250","100","0.45","22200","22450","22100","41071","914092600","121373750000","5455000"
"003100","선광","KOSDAQ","우량기업부","28500","400","1.42","28100","28600","26400","101997","2776297850","188100000000","6600000"
"123420","선데이토즈","KOSDAQ","우량기업부","22400","-1100","-4.68","23100","23300","22050","602769","13524727950","214364460800","9569842"
"007610","선도전기","KOSPI",,"3520","45","1.29","3475","3560","3450","276885","966908485","63360000000","18000000"
"067370","선바이오","KONEX","일반기업부","19350","100","0.52","19500","19500","18550","11791","226791750","222560042850","11501811"
"171090","선익시스템","KOSDAQ","우량기업부","17700","250","1.43","18200","19400","17500","3545198","65987514550","159287521500","8999295"
"136490","선진","KOSPI",,"17800","-100","-0.56","17900","18400","17500","233265","4166143950","423276951200","23779604"
"086710","선진뷰티사이언스","KOSDAQ","중견기업부","21050","-350","-1.64","21550","21700","20850","67903","1432076750","128734432500","6115650"
"002820","선창산업","KOSPI",,"4380","-10","-0.23","4400","4400","4350","3606","15776185","55222991820","12607989"
"014620","성광벤드","KOSDAQ","중견기업부","7390","30","0.41","7360","7500","7320","198184","1469752620","211354000000","28600000"
"037350","성도이엔지","KOSDAQ","벤처기업부","5850","450","8.33","5400","6210","5320","1975917","11558896500","90499500000","15470000"
"014910","성문전자","KOSPI",,"2165","90","4.34","2070","2165","2050","569123","1211803965","42189045405","19486857"
"014915","성문전자우","KOSPI",,"8120","-40","-0.49","8190","8190","8030","7718","62465470","4872000000","600000"
"003080","성보화학","KOSPI",,"5530","-30","-0.54","5590","5610","5300","998668","5480965470","110710600000","20020000"
"004980","성신양회","KOSPI",,"8080","10","0.12","8080","8090","7950","93074","745898960","198089869840","24516073"
"004985","성신양회우","KOSPI",,"12100","-250","-2.02","12250","12250","12000","4150","50082700","8901304500","735645"
"011300","성안","KOSPI",,"590","-5","-0.84","584","600","555","7427613","4245471369","33546137400","56857860"
"081580","성우전자","KOSDAQ","우량기업부","3055","20","0.66","3035","3100","3015","36310","110849570","47377376865","15508143"
"045300","성우테크론","KOSDAQ","중견기업부","5330","-50","-0.93","5400","5400","5260","84448","448905060","50131858660","9405602"
"015750","성우하이텍","KOSDAQ","우량기업부","6300","-130","-2.02","6420","6430","6200","479586","3012253340","504000000000","80000000"
"000180","성창기업지주","KOSPI",,"2345","-30","-1.26","2370","2390","2325","643058","1513626410","163567502000","69751600"
"080470","성창오토텍","KOSDAQ","중견기업부","9350","-30","-0.32","9380","9400","9230","119054","1107294980","68255000000","7300000"
"043260","성호전자","KOSDAQ","벤처기업부","1765","-15","-0.84","1760","1790","1730","1213708","2130539720","94260502760","53405384"
"148150","세경하이테크","KOSDAQ","우량기업부","21200","50","0.24","21150","21250","20800","45822","965070100","246810400000","11642000"
"002420","세기상사","KOSPI",,"61600","0","0.00","0","0","0","0","0","25107667200","407592"
"053060","세동","KOSDAQ","관리종목(소속부없음)","2025","-135","-6.25","2170","2200","1980","411193","839762520","24561172350","12128974"
"017510","세명전기","KOSDAQ","중견기업부","4340","-5","-0.12","4345","4350","4295","71613","309391790","66167640000","15246000"
"214310","세미콘라이트","KOSDAQ","투자주의환기종목(소속부없음)","1185","10","0.85","1190","1200","1170","363648","431486450","47194891905","39826913"
"004360","세방","KOSPI",,"13100","-400","-2.96","13450","13500","13000","226948","2987398700","252943839000","19308690"
"004365","세방우","KOSPI",,"7100","20","0.28","7100","7110","7070","1597","11325820","26193675000","3689250"
"004490","세방전지","KOSPI",,"78500","-3200","-3.92","81500","81500","77900","161287","12732018400","1099000000000","14000000"
"011560","세보엠이씨","KOSDAQ","우량기업부","6230","-60","-0.95","6290","6340","6180","31078","193417340","65601900000","10530000"
"001430","세아베스틸","KOSPI",,"16450","0","0.00","16300","16600","16150","187849","3078260850","589931857550","35862119"
"306200","세아제강","KOSPI",,"85800","-1400","-1.61","87700","87700","84900","6328","540971100","243354540000","2836300"
"003030","세아제강지주","KOSPI",,"46450","100","0.22","46350","46650","46150","4417","204844600","192379967650","4141657"
"019440","세아특수강","KOSPI",,"12750","-100","-0.78","12850","12850","12650","5274","67203400","109267500000","8570000"
"058650","세아홀딩스","KOSPI",,"80000","100","0.13","80700","81100","79100","788","63372300","320000000000","4000000"
"013000","세우글로벌","KOSPI",,"3360","-30","-0.88","3380","3415","3340","497462","1677725415","96448904160","28705031"
"100700","세운메디칼","KOSDAQ","우량기업부","5300","-110","-2.03","5380","5410","5280","632797","3362714890","232140000000","43800000"
"234100","세원","KOSDAQ","벤처기업부","6500","-30","-0.46","6500","6640","6360","2036088","13269535230","199199084500","30646013"
"024830","세원물산","KOSDAQ","관리종목(소속부없음)","6280","0","0.00","0","0","0","0","0","52438000000","8350000"
"091090","세원셀론텍","KOSPI",,"1955","30","1.56","1920","1965","1905","538332","1040517285","138582925685","70886407"
"021820","세원정공","KOSPI",,"8090","0","0.00","0","0","0","0","0","80900000000","10000000"
"067830","세이브존I&C","KOSPI",,"3580","75","2.14","3485","3580","3450","208991","733862710","146926404100","41040895"
"033530","세종공업","KOSPI",,"8960","0","0.00","8930","9140","8790","207921","1854328140","249275810560","27820961"
"258830","세종메디칼","KOSDAQ","벤처기업부","10450","250","2.45","10250","10650","10150","32223","335397100","70827393450","6777741"
"036630","세종텔레콤","KOSDAQ","중견기업부","866","-23","-2.59","885","934","865","141762775","127372755699","519882425116","600326126"
"039310","세중","KOSDAQ","중견기업부","2875","-5","-0.17","2885","2900","2845","96200","275181115","52099792625","18121667"
"075580","세진중공업","KOSPI",,"5550","-140","-2.46","5690","5690","5510","216436","1202274960","315514480800","56849456"
"067770","세진티에스","KOSDAQ","중견기업부","5500","160","3.00","5350","5500","5340","44870","241439040","46181261500","8396593"
"053450","세코닉스","KOSDAQ","중견기업부","8370","20","0.24","8440","8440","8180","145069","1202165850","120492502830","14395759"
"234340","세틀뱅크","KOSDAQ","우량기업부","33050","100","0.30","33900","34450","32800","270198","9114178650","311826750000","9435000"
"027970","세하","KOSPI",,"1855","5","0.27","1835","1860","1825","924959","1703802765","106779359435","57562997"
"145210","세화아이엠씨","KOSPI",,"591","-10","-1.66","603","603","587","1820704","1079550982","93146218665","157607815"
"252500","세화피앤씨","KOSDAQ","중견기업부","4020","80","2.03","3940","4035","3920","143561","571411280","83387643900","20743195"
"347000","센코","KOSDAQ","기술성장기업부","22650","950","4.38","21550","22800","21550","97230","2182343950","185065086600","8170644"
"308170","센트랄모텍","KOSPI",,"31000","-450","-1.43","31450","31500","30500","169903","5236946250","266910000000","8610000"
